ClinVar_ID,Position_GRCh38,Category,label,is_pearl,ssim,lssim,delta_ssim,delta_lssim,delta_insulation,loop_integrity,struct_disruption_ratio,vep_score,sift_score,cadd_phred,dist_to_lcr,dist_to_nearest_enhancer,dist_to_nearest_ctcf,dist_to_tss,in_hbb_gene,log_dist_lcr,log_dist_enhancer,log_dist_ctcf,log_dist_tss,cat_missense,cat_nonsense,cat_splice,cat_frameshift,cat_synonymous,cat_3_prime_UTR,cat_5_prime_UTR,cat_promoter,cat_other,cat_non_coding
VCV002790939,5226439,intronic,0,0,0.9985,0.9917,0.0015,0.0083,0.015,0.0,5.5333,0.15,-1.0,1.6,49361,171,21460,171,1,4.6934,2.2355,4.3316,2.2355,0,0,0,0,0,0,0,0,1,0
VCV001580352,5226443,intronic,0,0,0.9985,0.9918,0.0015,0.0082,0.0146,0.0,5.4666,0.15,-1.0,0.2,49357,175,21464,175,1,4.6934,2.2455,4.3317,2.2455,0,0,0,0,0,0,0,0,1,0
VCV000795422,5226445,intronic,0,0,0.9985,0.9917,0.0015,0.0083,0.0154,0.0,5.5333,0.15,-1.0,0.6,49355,177,21466,177,1,4.6933,2.2504,4.3318,2.2504,0,0,0,0,0,0,0,0,1,0
VCV002088016,5226448,intronic,0,0,0.9985,0.9918,0.0015,0.0082,0.0149,0.0,5.4666,0.15,-1.0,-1.0,49352,180,21469,180,1,4.6933,2.2577,4.3318,2.2577,0,0,0,0,0,0,0,0,1,0
VCV001145460,5226448,intronic,0,0,0.9985,0.9918,0.0015,0.0082,0.0149,0.0,5.4666,0.15,-1.0,3.6,49352,180,21469,180,1,4.6933,2.2577,4.3318,2.2577,0,0,0,0,0,0,0,0,1,0
VCV002088018,5226449,intronic,0,0,0.9985,0.9919,0.0015,0.0081,0.0146,0.0,5.4,0.15,-1.0,4.1,49351,181,21470,181,1,4.6933,2.2601,4.3319,2.2601,0,0,0,0,0,0,0,0,1,0
VCV001092961,5226450,intronic,0,0,0.9985,0.9918,0.0015,0.0082,0.0147,0.0,5.4666,0.15,-1.0,1.9,49350,182,21471,182,1,4.6933,2.2625,4.3319,2.2625,0,0,0,0,0,0,0,0,1,0
VCV001122537,5226452,intronic,0,0,0.9985,0.9918,0.0015,0.0082,0.0153,0.0,5.4666,0.15,-1.0,1.3,49348,184,21473,184,1,4.6933,2.2672,4.3319,2.2672,0,0,0,0,0,0,0,0,1,0
VCV000800025,5226452,intronic,0,0,0.9985,0.9918,0.0015,0.0082,0.0153,0.0,5.4666,0.15,-1.0,1.6,49348,184,21473,184,1,4.6933,2.2672,4.3319,2.2672,0,0,0,0,0,0,0,0,1,0
VCV002829919,5226453,intronic,0,0,0.9985,0.9918,0.0015,0.0082,0.0149,0.0,5.4666,0.15,-1.0,0.9,49347,185,21474,185,1,4.6933,2.2695,4.3319,2.2695,0,0,0,0,0,0,0,0,1,0
VCV002021501,5226453,intronic,0,0,0.9985,0.9918,0.0015,0.0082,0.0149,0.0,5.4666,0.15,-1.0,1.2,49347,185,21474,185,1,4.6933,2.2695,4.3319,2.2695,0,0,0,0,0,0,0,0,1,0
VCV002767167,5226455,intronic,0,0,0.9986,0.992,0.0014,0.008,0.0146,0.0,5.7142,0.15,-1.0,0.9,49345,187,21476,187,1,4.6933,2.2742,4.332,2.2742,0,0,0,0,0,0,0,0,1,0
VCV002022708,5226458,intronic,0,0,0.9985,0.9917,0.0015,0.0083,0.0152,0.0,5.5333,0.15,-1.0,0.1,49342,190,21479,190,1,4.6932,2.281,4.332,2.281,0,0,0,0,0,0,0,0,1,0
VCV001660101,5226459,intronic,0,0,0.9985,0.9918,0.0015,0.0082,0.0148,0.0,5.4666,0.15,-1.0,1.5,49341,191,21480,191,1,4.6932,2.2833,4.3321,2.2833,0,0,0,0,0,0,0,0,1,0
VCV000796185,5226459,intronic,0,0,0.9985,0.9918,0.0015,0.0082,0.0148,0.0,5.4666,0.15,-1.0,1.5,49341,191,21480,191,1,4.6932,2.2833,4.3321,2.2833,0,0,0,0,0,0,0,0,1,0
VCV001548840,5226460,intronic,0,0,0.9985,0.9919,0.0015,0.0081,0.0149,0.0,5.4,0.15,-1.0,0.3,49340,192,21481,192,1,4.6932,2.2856,4.3321,2.2856,0,0,0,0,0,0,0,0,1,0
VCV001089337,5226461,intronic,0,0,0.9985,0.9918,0.0015,0.0082,0.0148,0.0,5.4666,0.15,-1.0,0.4,49339,193,21482,193,1,4.6932,2.2878,4.3321,2.2878,0,0,0,0,0,0,0,0,1,0
VCV001124760,5226462,intronic,0,0,0.9985,0.9918,0.0015,0.0082,0.0147,0.0,5.4666,0.15,-1.0,0.2,49338,194,21483,194,1,4.6932,2.29,4.3321,2.29,0,0,0,0,0,0,0,0,1,0
VCV001656658,5226463,intronic,0,0,0.9985,0.9917,0.0015,0.0083,0.0149,0.0,5.5333,0.15,-1.0,3.6,49337,195,21484,195,1,4.6932,2.2923,4.3321,2.2923,0,0,0,0,0,0,0,0,1,0
VCV002696164,5226465,intronic,0,0,0.9985,0.9916,0.0015,0.0084,0.015,0.0,5.6,0.15,-1.0,-1.0,49335,197,21486,197,1,4.6932,2.2967,4.3322,2.2967,0,0,0,0,0,0,0,0,1,0
VCV002696165,5226467,intronic,0,0,0.9985,0.9918,0.0015,0.0082,0.0152,0.0,5.4666,0.15,-1.0,0.1,49333,199,21488,199,1,4.6931,2.301,4.3322,2.301,0,0,0,0,0,0,0,0,1,0
VCV001613548,5226467,intronic,0,0,0.9985,0.9918,0.0015,0.0082,0.0152,0.0,5.4666,0.15,-1.0,0.2,49333,199,21488,199,1,4.6931,2.301,4.3322,2.301,0,0,0,0,0,0,0,0,1,0
VCV002827665,5226468,intronic,0,0,0.9986,0.9919,0.0014,0.0081,0.0145,0.0,5.7857,0.15,-1.0,0.4,49332,200,21489,200,1,4.6931,2.3032,4.3322,2.3032,0,0,0,0,0,0,0,0,1,0
VCV001643392,5226468,intronic,0,0,0.9986,0.9919,0.0014,0.0081,0.0145,0.0,5.7857,0.15,-1.0,0.4,49332,200,21489,200,1,4.6931,2.3032,4.3322,2.3032,0,0,0,0,0,0,0,0,1,0
VCV003910008,5226469,intronic,0,0,0.9985,0.9917,0.0015,0.0083,0.0151,0.0,5.5333,0.15,-1.0,0.1,49331,201,21490,201,1,4.6931,2.3054,4.3323,2.3054,0,0,0,0,0,0,0,0,1,0
VCV002808048,5226470,intronic,0,0,0.9985,0.9918,0.0015,0.0082,0.0147,0.0,5.4666,0.15,-1.0,0.4,49330,202,21491,202,1,4.6931,2.3075,4.3323,2.3075,0,0,0,0,0,0,0,0,1,0
VCV002875229,5226472,intronic,0,0,0.9985,0.9917,0.0015,0.0083,0.015,0.0,5.5333,0.15,-1.0,0.4,49328,204,21493,204,1,4.6931,2.3118,4.3323,2.3118,0,0,0,0,0,0,0,0,1,0
VCV002713508,5226472,intronic,0,0,0.9985,0.9917,0.0015,0.0083,0.015,0.0,5.5333,0.15,-1.0,0.4,49328,204,21493,204,1,4.6931,2.3118,4.3323,2.3118,0,0,0,0,0,0,0,0,1,0
VCV002769315,5226473,intronic,0,0,0.9985,0.9919,0.0015,0.0081,0.0147,0.0,5.4,0.15,-1.0,0.4,49327,205,21494,205,1,4.6931,2.3139,4.3323,2.3139,0,0,0,0,0,0,0,0,1,0
VCV001126808,5226477,intronic,0,0,0.9985,0.9919,0.0015,0.0081,0.0146,0.0,5.4,0.15,-1.0,1.0,49323,209,21498,209,1,4.6931,2.3222,4.3324,2.3222,0,0,0,0,0,0,0,0,1,0
VCV001111047,5226477,intronic,0,0,0.9985,0.9919,0.0015,0.0081,0.0146,0.0,5.4,0.15,-1.0,1.2,49323,209,21498,209,1,4.6931,2.3222,4.3324,2.3222,0,0,0,0,0,0,0,0,1,0
VCV002842293,5226481,intronic,0,0,0.9986,0.9919,0.0014,0.0081,0.0144,0.0,5.7857,0.15,-1.0,6.4,49319,213,21502,213,1,4.693,2.3304,4.3325,2.3304,0,0,0,0,0,0,0,0,1,0
VCV002845263,5226487,intronic,0,0,0.9985,0.9917,0.0015,0.0083,0.0144,0.0,5.5333,0.15,-1.0,3.4,49313,219,21508,219,1,4.693,2.3424,4.3326,2.3424,0,0,0,0,0,0,0,0,1,0
VCV001118813,5226487,intronic,0,0,0.9985,0.9917,0.0015,0.0083,0.0144,0.0,5.5333,0.15,-1.0,4.0,49313,219,21508,219,1,4.693,2.3424,4.3326,2.3424,0,0,0,0,0,0,0,0,1,0
VCV002787390,5226488,intronic,0,0,0.9985,0.9917,0.0015,0.0083,0.0147,0.0,5.5333,0.15,-1.0,1.2,49312,220,21509,220,1,4.693,2.3444,4.3326,2.3444,0,0,0,0,0,0,0,0,1,0
VCV002098074,5226488,intronic,0,0,0.9985,0.9917,0.0015,0.0083,0.0147,0.0,5.5333,0.15,-1.0,-1.0,49312,220,21509,220,1,4.693,2.3444,4.3326,2.3444,0,0,0,0,0,0,0,0,1,0
VCV001097379,5226492,intronic,0,0,0.9985,0.9919,0.0015,0.0081,0.0147,0.0,5.4,0.15,-1.0,1.6,49308,224,21513,224,1,4.6929,2.3522,4.3327,2.3522,0,0,0,0,0,0,0,0,1,0
VCV001997666,5226494,intronic,0,0,0.9985,0.9918,0.0015,0.0082,0.0151,0.0,5.4666,0.15,-1.0,5.8,49306,226,21515,226,1,4.6929,2.356,4.3328,2.356,0,0,0,0,0,0,0,0,1,0
VCV001546485,5226494,intronic,0,0,0.9985,0.9918,0.0015,0.0082,0.0151,0.0,5.4666,0.15,-1.0,5.2,49306,226,21515,226,1,4.6929,2.356,4.3328,2.356,0,0,0,0,0,0,0,0,1,0
VCV001111267,5226496,intronic,0,0,0.9985,0.9917,0.0015,0.0083,0.0152,0.0,5.5333,0.15,-1.0,0.6,49304,228,21517,228,1,4.6929,2.3598,4.3328,2.3598,0,0,0,0,0,0,0,0,1,0
VCV000795403,5226497,intronic,0,0,0.9985,0.9916,0.0015,0.0084,0.015,0.0,5.6,0.15,-1.0,0.1,49303,229,21518,229,1,4.6929,2.3617,4.3328,2.3617,0,0,0,0,0,0,0,0,1,0
VCV001144869,5226500,intronic,0,0,0.9985,0.9918,0.0015,0.0082,0.0149,0.0,5.4666,0.15,-1.0,0.7,49300,232,21521,232,1,4.6929,2.3674,4.3329,2.3674,0,0,0,0,0,0,0,0,1,0
VCV001111743,5226500,intronic,0,0,0.9985,0.9918,0.0015,0.0082,0.0149,0.0,5.4666,0.15,-1.0,0.8,49300,232,21521,232,1,4.6929,2.3674,4.3329,2.3674,0,0,0,0,0,0,0,0,1,0
VCV002018766,5226501,intronic,0,0,0.9985,0.9917,0.0015,0.0083,0.0149,0.0,5.5333,0.15,-1.0,-1.0,49299,233,21522,233,1,4.6928,2.3692,4.3329,2.3692,0,0,0,0,0,0,0,0,1,0
VCV001127638,5226501,intronic,0,0,0.9985,0.9917,0.0015,0.0083,0.0149,0.0,5.5333,0.15,-1.0,0.2,49299,233,21522,233,1,4.6928,2.3692,4.3329,2.3692,0,0,0,0,0,0,0,0,1,0
VCV002818822,5226503,intronic,0,0,0.9985,0.9917,0.0015,0.0083,0.0147,0.0,5.5333,0.15,-1.0,2.0,49297,235,21524,235,1,4.6928,2.3729,4.3329,2.3729,0,0,0,0,0,0,0,0,1,0
VCV001130698,5226503,intronic,0,0,0.9985,0.9917,0.0015,0.0083,0.0147,0.0,5.5333,0.15,-1.0,2.3,49297,235,21524,235,1,4.6928,2.3729,4.3329,2.3729,0,0,0,0,0,0,0,0,1,0
VCV001080073,5226504,intronic,0,0,0.9985,0.9918,0.0015,0.0082,0.015,0.0,5.4666,0.15,-1.0,0.6,49296,236,21525,236,1,4.6928,2.3747,4.333,2.3747,0,0,0,0,0,0,0,0,1,0
VCV003701912,5226506,intronic,0,0,0.9985,0.9919,0.0015,0.0081,0.0145,0.0,5.4,0.15,-1.0,1.4,49294,238,21527,238,1,4.6928,2.3784,4.333,2.3784,0,0,0,0,0,0,0,0,1,0
VCV001124649,5226506,intronic,0,0,0.9985,0.9919,0.0015,0.0081,0.0145,0.0,5.4,0.15,-1.0,1.9,49294,238,21527,238,1,4.6928,2.3784,4.333,2.3784,0,0,0,0,0,0,0,0,1,0
VCV000764666,5226507,intronic,0,0,0.9985,0.9919,0.0015,0.0081,0.0147,0.0,5.4,0.15,-1.0,0.8,49293,239,21528,239,1,4.6928,2.3802,4.333,2.3802,0,0,0,0,0,0,0,0,1,0
VCV001114525,5226508,intronic,0,0,0.9985,0.9918,0.0015,0.0082,0.0147,0.0,5.4666,0.15,-1.0,1.5,49292,240,21529,240,1,4.6928,2.382,4.333,2.382,0,0,0,0,0,0,0,0,1,0
VCV001656642,5226512,intronic,0,0,0.9985,0.9918,0.0015,0.0082,0.0146,0.0,5.4666,0.15,-1.0,0.4,49288,244,21533,244,1,4.6928,2.3892,4.3331,2.3892,0,0,0,0,0,0,0,0,1,0
VCV002752305,5226514,intronic,0,0,0.9986,0.9918,0.0014,0.0082,0.0145,0.0,5.8571,0.15,-1.0,1.6,49286,246,21535,246,1,4.6927,2.3927,4.3332,2.3927,0,0,0,0,0,0,0,0,1,0
VCV001124970,5226514,intronic,0,0,0.9986,0.9918,0.0014,0.0082,0.0145,0.0,5.8571,0.15,-1.0,2.0,49286,246,21535,246,1,4.6927,2.3927,4.3332,2.3927,0,0,0,0,0,0,0,0,1,0
VCV002708823,5226517,intronic,0,0,0.9984,0.9916,0.0016,0.0084,0.0147,0.0,5.25,0.15,-1.0,0.5,49283,249,21538,249,1,4.6927,2.3979,4.3332,2.3979,0,0,0,0,0,0,0,0,1,0
VCV001099906,5226519,intronic,0,0,0.9986,0.9919,0.0014,0.0081,0.0146,0.0,5.7857,0.15,-1.0,4.9,49281,251,21540,251,1,4.6927,2.4014,4.3333,2.4014,0,0,0,0,0,0,0,0,1,0
VCV004734636,5226520,intronic,0,0,0.9985,0.9918,0.0015,0.0082,0.0147,0.0,5.4666,0.15,-1.0,0.4,49280,252,21541,252,1,4.6927,2.4031,4.3333,2.4031,0,0,0,0,0,0,0,0,1,0
VCV001673338,5226521,intronic,0,0,0.9985,0.9918,0.0015,0.0082,0.0147,0.0,5.4666,0.15,-1.0,3.0,49279,253,21542,253,1,4.6927,2.4048,4.3333,2.4048,0,0,0,0,0,0,0,0,1,0
VCV001100138,5226522,intronic,0,0,0.9985,0.9917,0.0015,0.0083,0.0153,0.0,5.5333,0.15,-1.0,2.8,49278,254,21543,254,1,4.6927,2.4065,4.3333,2.4065,0,0,0,0,0,0,0,0,1,0
VCV001528012,5226523,intronic,0,0,0.9985,0.9916,0.0015,0.0084,0.0149,0.0,5.6,0.15,-1.0,1.8,49277,255,21544,255,1,4.6927,2.4082,4.3333,2.4082,0,0,0,0,0,0,0,0,1,0
VCV001992292,5226524,intronic,0,0,0.9986,0.992,0.0014,0.008,0.0149,0.0,5.7142,0.15,-1.0,0.2,49276,256,21545,256,1,4.6926,2.4099,4.3334,2.4099,0,0,0,0,0,0,0,0,1,0
VCV002069088,5226527,intronic,0,0,0.9985,0.9917,0.0015,0.0083,0.0149,0.0,5.5333,0.15,-1.0,0.5,49273,259,21548,259,1,4.6926,2.415,4.3334,2.415,0,0,0,0,0,0,0,0,1,0
VCV001533572,5226529,intronic,0,0,0.9985,0.9919,0.0015,0.0081,0.0148,0.0,5.4,0.15,-1.0,0.2,49271,261,21550,261,1,4.6926,2.4183,4.3335,2.4183,0,0,0,0,0,0,0,0,1,0
VCV001096888,5226529,intronic,0,0,0.9985,0.9919,0.0015,0.0081,0.0148,0.0,5.4,0.15,-1.0,0.2,49271,261,21550,261,1,4.6926,2.4183,4.3335,2.4183,0,0,0,0,0,0,0,0,1,0
VCV001930030,5226530,intronic,0,0,0.9985,0.9918,0.0015,0.0082,0.0146,0.0,5.4666,0.15,-1.0,1.1,49270,262,21551,262,1,4.6926,2.42,4.3335,2.42,0,0,0,0,0,0,0,0,1,0
VCV001922054,5226530,intronic,0,0,0.9985,0.9918,0.0015,0.0082,0.0146,0.0,5.4666,0.15,-1.0,1.0,49270,262,21551,262,1,4.6926,2.42,4.3335,2.42,0,0,0,0,0,0,0,0,1,0
VCV002130510,5226532,intronic,0,0,0.9985,0.9918,0.0015,0.0082,0.0152,0.0,5.4666,0.15,-1.0,0.0,49268,264,21553,264,1,4.6926,2.4232,4.3335,2.4232,0,0,0,0,0,0,0,0,1,0
VCV001653217,5226532,intronic,0,0,0.9985,0.9918,0.0015,0.0082,0.0152,0.0,5.4666,0.15,-1.0,0.1,49268,264,21553,264,1,4.6926,2.4232,4.3335,2.4232,0,0,0,0,0,0,0,0,1,0
VCV002157541,5226533,intronic,0,0,0.9985,0.9918,0.0015,0.0082,0.0148,0.0,5.4666,0.15,-1.0,4.0,49267,265,21554,265,1,4.6926,2.4249,4.3335,2.4249,0,0,0,0,0,0,0,0,1,0
VCV001151547,5226536,intronic,0,0,0.9984,0.9917,0.0016,0.0083,0.0154,0.0,5.1875,0.15,-1.0,0.6,49264,268,21557,268,1,4.6925,2.4298,4.3336,2.4298,0,0,0,0,0,0,0,0,1,0
VCV002058295,5226539,intronic,0,0,0.9985,0.9919,0.0015,0.0081,0.0147,0.0,5.4,0.15,-1.0,1.1,49261,271,21560,271,1,4.6925,2.4346,4.3337,2.4346,0,0,0,0,0,0,0,0,1,0
VCV002704284,5226540,intronic,0,0,0.9985,0.9919,0.0015,0.0081,0.0152,0.0,5.4,0.15,-1.0,1.8,49260,272,21561,272,1,4.6925,2.4362,4.3337,2.4362,0,0,0,0,0,0,0,0,1,0
VCV001576566,5226541,intronic,0,0,0.9985,0.9918,0.0015,0.0082,0.0148,0.0,5.4666,0.15,-1.0,3.8,49259,273,21562,273,1,4.6925,2.4378,4.3337,2.4378,0,0,0,0,0,0,0,0,1,0
VCV001550256,5226543,intronic,0,0,0.9986,0.992,0.0014,0.008,0.0144,0.0,5.7142,0.15,-1.0,0.3,49257,275,21564,275,1,4.6925,2.4409,4.3337,2.4409,0,0,0,0,0,0,0,0,1,0
VCV001110073,5226549,intronic,0,0,0.9985,0.9918,0.0015,0.0082,0.0149,0.0,5.4666,0.15,-1.0,0.5,49251,281,21570,281,1,4.6924,2.4502,4.3339,2.4502,0,0,0,0,0,0,0,0,1,0
VCV001978912,5226551,intronic,0,0,0.9985,0.9919,0.0015,0.0081,0.0146,0.0,5.4,0.15,-1.0,0.3,49249,283,21572,283,1,4.6924,2.4533,4.3339,2.4533,0,0,0,0,0,0,0,0,1,0
VCV001655157,5226553,intronic,0,0,0.9985,0.9917,0.0015,0.0083,0.0148,0.0,5.5333,0.15,-1.0,0.5,49247,285,21574,285,1,4.6924,2.4564,4.334,2.4564,0,0,0,0,0,0,0,0,1,0
VCV002823430,5226554,intronic,0,0,0.9985,0.9919,0.0015,0.0081,0.0146,0.0,5.4,0.15,-1.0,0.0,49246,286,21575,286,1,4.6924,2.4579,4.334,2.4579,0,0,0,0,0,0,0,0,1,0
VCV001639168,5226555,intronic,0,0,0.9985,0.9919,0.0015,0.0081,0.0148,0.0,5.4,0.15,-1.0,0.2,49245,287,21576,287,1,4.6924,2.4594,4.334,2.4594,0,0,0,0,0,0,0,0,1,0
VCV001673500,5226557,intronic,0,0,0.9985,0.9916,0.0015,0.0084,0.0152,0.0,5.6,0.85,-1.0,0.0,49243,289,21578,289,1,4.6924,2.4624,4.334,2.4624,0,0,0,0,0,0,0,0,1,0
VCV002751019,5226558,intronic,0,0,0.9985,0.9918,0.0015,0.0082,0.015,0.0,5.4666,0.85,-1.0,3.9,49242,290,21579,290,1,4.6923,2.4639,4.3341,2.4639,0,0,0,0,0,0,0,0,1,0
VCV002778654,5226559,intronic,0,0,0.9985,0.9919,0.0015,0.0081,0.0148,0.0,5.4,0.05,-1.0,2.1,49241,291,21580,291,1,4.6923,2.4654,4.3341,2.4654,0,0,0,0,0,0,0,0,1,0
VCV001531668,5226561,intronic,0,0,0.9985,0.9916,0.0015,0.0084,0.0151,0.0,5.6,0.4,1.0,0.1,49239,293,21582,293,1,4.6923,2.4683,4.3341,2.4683,0,0,0,0,0,0,0,0,1,0
VCV001129052,5226561,intronic,0,0,0.9985,0.9916,0.0015,0.0084,0.0151,0.0,5.6,0.4,1.0,0.0,49239,293,21582,293,1,4.6923,2.4683,4.3341,2.4683,0,0,0,0,0,0,0,0,1,0
VCV000763094,5226562,intronic,0,0,0.9985,0.9916,0.0015,0.0084,0.0149,0.0,5.6,0.05,-1.0,0.0,49238,294,21583,294,1,4.6923,2.4698,4.3341,2.4698,0,0,0,0,0,0,0,0,1,0
VCV001649952,5226563,intronic,0,0,0.9985,0.9919,0.0015,0.0081,0.0142,0.0,5.4,0.9,0.0,0.9,49237,295,21584,295,1,4.6923,2.4713,4.3342,2.4713,0,0,0,0,0,0,0,0,1,0
VCV001623178,5226563,intronic,0,0,0.9985,0.9919,0.0015,0.0081,0.0142,0.0,5.4,0.9,0.0,-1.0,49237,295,21584,295,1,4.6923,2.4713,4.3342,2.4713,0,0,0,0,0,0,0,0,1,0
VCV003642561,5226564,intronic,0,0,0.9985,0.9916,0.0015,0.0084,0.0148,0.0,5.6,0.9,0.0,0.5,49236,296,21585,296,1,4.6923,2.4728,4.3342,2.4728,0,0,0,0,0,0,0,0,1,0
VCV001977229,5226565,intronic,0,0,0.9985,0.9917,0.0015,0.0083,0.0144,0.0,5.5333,0.86,0.1,1.5,49235,297,21586,297,1,4.6923,2.4742,4.3342,2.4742,0,0,0,0,0,0,0,0,1,0
VCV001546580,5226566,intronic,0,0,0.9985,0.992,0.0015,0.008,0.015,0.0,5.3333,0.89,0.0,5.0,49234,298,21587,298,1,4.6923,2.4757,4.3342,2.4757,0,0,0,0,0,0,0,0,1,0
VCV001330543,5226567,intronic,0,0,0.9985,0.9917,0.0015,0.0083,0.015,0.0,5.5333,0.79,0.2,0.0,49233,299,21588,299,1,4.6923,2.4771,4.3342,2.4771,0,0,0,0,0,0,0,0,1,0
VCV001591892,5226568,intronic,0,0,0.9985,0.9919,0.0015,0.0081,0.0149,0.0,5.4,0.05,-1.0,0.1,49232,300,21589,300,1,4.6923,2.4786,4.3343,2.4786,0,0,0,0,0,0,0,0,1,0
VCV000929230,5226568,intronic,0,0,0.9985,0.9919,0.0015,0.0081,0.0149,0.0,5.4,0.05,-1.0,0.2,49232,300,21589,300,1,4.6923,2.4786,4.3343,2.4786,0,0,0,0,0,0,0,0,1,0
VCV001960918,5226569,intronic,0,0,0.9985,0.9919,0.0015,0.0081,0.0147,0.0,5.4,0.9,0.0,7.7,49231,301,21590,301,1,4.6922,2.48,4.3343,2.48,0,0,0,0,0,0,0,0,1,0
VCV001606913,5226570,intronic,0,0,0.9985,0.9918,0.0015,0.0082,0.0148,0.0,5.4666,0.5,-1.0,8.7,49230,302,21591,302,1,4.6922,2.4814,4.3343,2.4814,0,0,0,0,0,0,0,0,1,0
VCV000869356,5226572,splice_region,1,0,0.9904,0.9426,0.0096,0.0574,0.0379,0.0,5.9792,0.81,0.18,21.3,49228,304,21593,304,1,4.6922,2.4843,4.3343,2.4843,0,0,1,0,0,0,0,0,0,0
VCV000015515,5226572,intronic,1,0,0.9985,0.992,0.0015,0.008,0.0148,0.0,5.3333,0.81,0.18,-1.0,49228,304,21593,304,1,4.6922,2.4843,4.3343,2.4843,0,0,0,0,0,0,0,0,1,0
VCV000869355,5226575,splice_donor,1,0,0.9735,0.8274,0.0265,0.1726,0.0635,0.0,6.5132,0.95,-1.0,29.3,49225,307,21596,307,1,4.6922,2.4886,4.3344,2.4886,0,0,1,0,0,0,0,0,0,0
VCV000439146,5226575,splice_donor,1,0,0.9735,0.8274,0.0265,0.1726,0.0635,0.0,6.5132,0.95,-1.0,33.0,49225,307,21596,307,1,4.6922,2.4886,4.3344,2.4886,0,0,1,0,0,0,0,0,0,0
VCV003781330,5226576,frameshift,1,0,0.969,0.7993,0.031,0.2007,0.0692,0.0,6.4742,0.95,-1.0,-1.0,49224,308,21597,308,1,4.6922,2.49,4.3344,2.49,0,0,0,1,0,0,0,0,0,0
VCV000869353,5226576,splice_donor,1,0,0.9732,0.8279,0.0268,0.1721,0.0643,0.0,6.4216,0.95,-1.0,-1.0,49224,308,21597,308,1,4.6922,2.49,4.3344,2.49,0,0,1,0,0,0,0,0,0,0
VCV000619686,5226576,splice_donor,1,0,0.9732,0.8279,0.0268,0.1721,0.0643,0.0,6.4216,0.95,-1.0,35.0,49224,308,21597,308,1,4.6922,2.49,4.3344,2.49,0,0,1,0,0,0,0,0,0,0
VCV000189128,5226576,splice_donor,1,0,0.9732,0.8279,0.0268,0.1721,0.0643,0.0,6.4216,0.95,-1.0,31.0,49224,308,21597,308,1,4.6922,2.49,4.3344,2.49,0,0,1,0,0,0,0,0,0,0
VCV000015438,5226576,splice_donor,1,0,0.9732,0.8279,0.0268,0.1721,0.0643,0.0,6.4216,0.95,-1.0,29.8,49224,308,21597,308,1,4.6922,2.49,4.3344,2.49,0,0,1,0,0,0,0,0,0,0
VCV000015192,5226580,missense,1,0,0.9861,0.9136,0.0139,0.0864,0.0455,0.0,6.2158,0.9,0.0,23.8,49220,312,21601,312,1,4.6922,2.4955,4.3345,2.4955,1,0,0,0,0,0,0,0,0,0
VCV001585227,5226580,synonymous,0,0,0.9996,0.9981,0.0004,0.0019,0.0072,0.0,4.7499,0.05,-1.0,11.0,49220,312,21601,312,1,4.6922,2.4955,4.3345,2.4955,0,0,0,0,1,0,0,0,0,0
VCV000015317,5226586,missense,1,0,0.9857,0.9111,0.0143,0.0889,0.0466,0.0,6.2168,0.9,0.0,24.0,49214,318,21607,318,1,4.6921,2.5038,4.3346,2.5038,1,0,0,0,0,0,0,0,0,0
VCV001531458,5226586,synonymous,0,0,0.9996,0.998,0.0004,0.002,0.0074,0.0,4.9999,0.05,-1.0,12.7,49214,318,21607,318,1,4.6921,2.5038,4.3346,2.5038,0,0,0,0,1,0,0,0,0,0
VCV000015094,5226587,missense,1,0,0.9852,0.9088,0.0148,0.0912,0.0472,0.0,6.1622,0.9,0.0,25.0,49213,319,21608,319,1,4.6921,2.5051,4.3346,2.5051,1,0,0,0,0,0,0,0,0,0
VCV000015118,5226588,missense,1,0,0.9855,0.9093,0.0145,0.0907,0.0463,0.0,6.2552,0.9,0.0,25.2,49212,320,21609,320,1,4.6921,2.5065,4.3347,2.5065,1,0,0,0,0,0,0,0,0,0
VCV001152045,5226589,synonymous,0,0,0.9997,0.9981,0.0003,0.0019,0.0071,0.0,6.3331,0.05,-1.0,5.5,49211,321,21610,321,1,4.6921,2.5079,4.3347,2.5079,0,0,0,0,1,0,0,0,0,0
VCV001140182,5226589,synonymous,0,0,0.9997,0.9981,0.0003,0.0019,0.0071,0.0,6.3331,0.05,-1.0,5.0,49211,321,21610,321,1,4.6921,2.5079,4.3347,2.5079,0,0,0,0,1,0,0,0,0,0
VCV000869351,5226590,other,1,0,0.9905,0.9416,0.0095,0.0584,0.0372,0.0,6.1474,0.9,0.0,-1.0,49210,322,21611,322,1,4.6921,2.5092,4.3347,2.5092,0,0,0,0,0,0,0,0,1,0
VCV000015116,5226590,missense,1,0,0.986,0.912,0.014,0.088,0.0452,0.0,6.2857,0.9,0.0,26.1,49210,322,21611,322,1,4.6921,2.5092,4.3347,2.5092,1,0,0,0,0,0,0,0,0,0
VCV001554915,5226592,synonymous,0,0,0.9996,0.998,0.0004,0.002,0.0072,0.0,4.9999,0.05,-1.0,6.5,49208,324,21613,324,1,4.692,2.5119,4.3347,2.5119,0,0,0,0,1,0,0,0,0,0
VCV000015315,5226593,missense,1,0,0.9849,0.9091,0.0151,0.0909,0.0473,0.0,6.0199,0.9,0.0,25.9,49207,325,21614,325,1,4.692,2.5132,4.3348,2.5132,1,0,0,0,0,0,0,0,0,0
